Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-August-2017,584.00,597.00,578.50,593.40,587.171901034738654979,71419,1436,41935230.00,13302,18.63,18.50,9.40
23-August-2017,585.00,587.00,575.75,584.25,582.237255984824837323,41647,857,24248435.00,4748,11.40,11.25,-0.75
22-August-2017,580.00,584.90,572.10,582.25,577.949061289361279427,50335,2507,29091066.00,10700,21.26,12.80,2.25
21-August-2017,587.00,588.30,571.30,575.15,581.309325327686493151,111921,10113,65060721.00,22288,19.91,17.00,-11.85
18-August-2017,571.00,586.80,571.00,583.80,580.789273546148383210,111239,4174,64606418.00,26813,24.10,15.80,12.80
17-August-2017,587.00,592.00,577.25,581.00,581.687264934217062405,70459,1409,40985103.00,11510,16.34,14.75,-6.00
16-August-2017,559.00,589.60,557.90,585.75,577.858380851572369993,146435,3268,84618692.00,24389,16.66,31.70,26.75
14-August-2017,536.00,558.70,535.00,553.75,550.277445942014932609,103130,2268,56750113.00,17188,16.67,23.70,17.75
11-August-2017,579.00,579.00,528.20,536.40,548.638821524091961031,288644,6263,158361304.00,25234,8.74,50.80,-42.60
10-August-2017,590.00,591.00,571.95,578.30,580.610912977172568656,83277,1948,48351535.00,15165,18.21,19.05,-11.70
9-August-2017,590.40,599.55,588.40,589.95,593.734056222382399949,31909,678,18945460.00,5458,17.10,11.15,-0.45
8-August-2017,603.60,610.00,594.25,595.50,600.115492052505376609,40453,960,24276472.00,8569,21.18,15.75,-8.10
7-August-2017,608.00,608.00,598.55,602.60,603.278036244406043688,22569,618,13615382.00,6478,28.70,9.45,-5.40
4-August-2017,586.70,603.00,586.00,599.00,597.313078996813985785,61205,1676,36558547.00,10285,16.80,17.00,12.30
3-August-2017,591.00,596.25,582.35,586.60,589.045512060102807433,25290,700,14896961.00,4467,17.66,13.90,-4.40
2-August-2017,594.40,595.00,586.60,590.65,589.848650401636481564,40086,1083,23644673.00,9489,23.67,8.40,-3.75
1-August-2017,585.00,599.10,582.90,596.60,593.699446331949163206,95364,2163,56617554.00,12579,13.19,16.20,11.60
31-July-2017,584.90,586.00,579.60,582.15,583.506496434711535751,35481,748,20703394.00,7857,22.14,6.40,-2.75
28-July-2017,573.90,585.00,569.90,582.55,580.168106272711026389,50361,1522,29217846.00,11498,22.83,15.10,8.65
27-July-2017,571.10,577.95,567.05,573.55,573.541297976273551988,35825,971,20547117.00,6456,18.02,10.90,2.45
26-July-2017,576.00,576.00,569.05,570.90,570.920221332122063013,24217,606,13825975.00,5192,21.44,6.95,-5.10
25-July-2017,578.00,579.15,568.25,570.30,574.353533295988864558,58911,979,33835741.00,31380,53.27,10.90,-7.70
24-July-2017,574.00,580.15,571.95,576.95,575.847688182591066640,30582,972,17610574.00,8498,27.79,8.20,2.95
21-July-2017,571.90,575.70,565.70,570.65,570.532539961356051291,22772,759,12992167.00,5271,23.15,10.00,-1.25
20-July-2017,573.60,575.60,570.10,572.40,573.125650260104041616,19992,588,11457928.00,4234,21.18,5.50,-1.20
19-July-2017,576.00,576.00,565.95,573.65,573.205174907590935876,18667,521,10700021.00,4863,26.05,10.05,-2.35
18-July-2017,572.05,579.95,567.00,571.50,573.425078602285217658,78242,1689,44865925.00,18301,23.39,12.95,-0.55
17-July-2017,570.05,576.35,567.00,572.10,572.844729425028184892,35480,907,20324531.00,9165,25.83,9.35,2.05
14-July-2017,571.50,572.45,563.60,569.40,567.886156545998605080,44447,859,25240836.00,10490,23.60,8.85,-2.10
13-July-2017,568.00,572.95,566.00,571.50,569.430926192112992937,64004,1294,36445857.00,7736,12.09,6.95,3.50
12-July-2017,568.60,570.80,561.75,564.25,564.976476129096227256,40342,751,22792281.00,12755,31.62,9.05,-4.35
11-July-2017,571.80,576.50,564.55,566.00,569.534995995881478091,43705,991,24891527.00,10841,24.80,11.95,-5.80
10-July-2017,585.00,585.00,567.35,569.45,573.528455674814231677,416648,14334,238959484.00,167189,40.13,17.65,-15.55
7-July-2017,551.60,574.85,551.60,572.10,566.454394091403931948,93694,2305,53073378.00,23267,24.83,23.25,20.50
6-July-2017,547.85,557.00,547.85,553.70,553.571259232242181088,32901,903,18213048.00,8119,24.68,9.15,5.85
5-July-2017,558.95,558.95,544.10,547.35,547.595191618197753167,50204,933,27491469.00,18282,36.42,14.85,-11.60
4-July-2017,555.00,555.00,547.25,550.55,550.288327796234772978,22575,591,12422759.00,4041,17.90,7.75,-4.45
3-July-2017,549.45,557.60,547.40,552.10,551.715392214561964015,95152,2853,52496823.00,8106,8.52,10.20,2.65
30-June-2017,545.90,550.75,542.00,549.45,548.151145247565491702,51037,1252,27975990.00,3920,7.68,8.75,3.55
29-June-2017,536.50,547.00,536.50,544.60,542.764379045060446941,32756,991,17778790.00,7435,22.70,10.50,8.10
28-June-2017,533.90,537.75,530.00,535.35,534.431656928213689482,28752,699,15365979.00,5931,20.63,7.75,1.45
27-June-2017,537.00,539.15,524.70,533.10,530.192375102506793587,62191,2569,32973194.00,15687,25.22,14.45,-3.90
23-June-2017,543.00,543.80,531.25,536.55,535.969782840469109477,35642,968,19103035.00,5960,16.72,12.55,-6.45
22-June-2017,546.00,549.35,540.30,542.10,544.739573728166082672,37957,861,20676680.00,6588,17.36,9.05,-3.90
21-June-2017,555.00,555.00,543.35,544.95,545.426385947427432415,40135,1077,21890688.00,6309,15.72,11.65,-10.05
20-June-2017,551.00,554.00,547.00,549.20,550.181015683972154659,47692,1169,26239233.00,8333,17.47,7.00,-1.80
19-June-2017,550.00,556.75,549.10,551.05,552.736099359844191503,62641,1371,34623942.00,12130,19.36,7.65,1.05
16-June-2017,552.00,552.00,541.45,550.20,548.419716512465247709,43882,1032,24065754.00,10320,23.52,10.55,-1.80
15-June-2017,546.10,546.85,540.00,542.00,542.689124960392241882,59963,1357,32541268.00,15146,25.26,6.85,-4.10
14-June-2017,555.00,555.00,544.15,545.80,546.810990396740711999,61854,1497,33822447.00,7706,12.46,10.85,-9.20
13-June-2017,560.00,562.50,552.60,555.75,558.516222409841997346,91201,1962,50937238.00,11992,13.15,9.90,-4.25
12-June-2017,558.00,558.00,549.15,552.25,554.013793376017706110,50604,1164,28035314.00,12314,24.33,8.85,-5.75
9-June-2017,548.00,553.50,540.00,551.65,549.087207542273926393,92492,2083,50786174.00,18198,19.68,13.50,3.65
8-June-2017,535.00,546.00,535.00,543.75,540.788112319843314244,46973,973,25402440.00,9870,21.01,11.00,8.75
7-June-2017,536.85,538.20,533.90,536.15,536.434153576076757771,33039,624,17723248.00,8721,26.40,4.30,-0.70
6-June-2017,545.50,545.50,532.50,536.10,536.128220701388676006,1565808,1389,839473857.00,16506,1.05,13.00,-9.40
5-June-2017,541.90,546.35,535.05,542.15,541.083067010968220284,78226,1664,42326764.00,8394,10.73,11.30,0.25
2-June-2017,553.00,565.00,538.55,541.55,552.979141619969434538,392600,7758,217099611.00,48263,12.29,26.45,-11.45
1-June-2017,538.20,540.90,531.00,534.95,535.821051609143301172,30886,932,16549369.00,6250,20.24,9.90,-3.25
31-May-2017,540.35,544.75,535.50,538.10,539.761159052686719417,36271,759,19577677.00,8746,24.11,9.25,-2.25
30-May-2017,532.55,544.00,529.40,540.45,537.045753737237808267,34183,733,18357835.00,6481,18.96,14.60,7.90
29-May-2017,534.00,541.00,528.00,533.90,534.713530265924015517,46141,1080,24672217.00,3515,7.62,13.00,-0.10
26-May-2017,545.00,549.00,533.00,534.00,540.190555420754041156,86547,2070,46751872.00,20918,24.17,16.00,-11.00
25-May-2017,538.00,544.75,528.00,541.95,537.063571552773430707,86265,1799,46329789.00,17634,20.44,16.75,3.95
24-May-2017,522.15,529.25,519.75,523.60,525.178459166123005752,50583,1361,26565102.00,7412,14.65,9.50,1.45
23-May-2017,526.00,529.60,517.70,525.15,523.466104431401599331,52647,1370,27558920.00,10296,19.56,11.90,-0.85
22-May-2017,534.00,534.00,523.30,526.55,526.813661202185792349,23790,646,12532897.00,4261,17.91,10.70,-7.45
19-May-2017,535.00,535.00,520.00,525.10,527.370157161922594267,50203,1068,26475564.00,10678,21.27,15.00,-9.90
18-May-2017,531.90,533.00,525.55,529.65,529.390850613133295761,51457,1042,27240865.00,9787,19.02,7.45,-2.25
17-May-2017,524.05,534.30,524.05,532.75,531.592158395206460857,46062,906,24486198.00,12649,27.46,10.25,8.70
16-May-2017,524.85,536.95,524.85,532.80,531.342922005542545685,97789,1481,51959493.00,18366,18.78,12.10,7.95
15-May-2017,518.00,525.80,518.00,524.65,522.418493110622759594,119677,1956,62521478.00,21609,18.06,7.80,6.65
12-May-2017,505.50,517.90,498.75,515.90,510.654106296302471502,179931,2835,91882504.00,28900,16.06,19.15,10.40
11-May-2017,495.00,504.00,495.00,499.25,499.933727523688726404,53612,961,26802447.00,13194,24.61,9.00,4.25
10-May-2017,499.00,501.85,493.15,497.05,498.891540453436166843,53679,1039,26779999.00,6694,12.47,8.70,-1.95
9-May-2017,501.45,502.25,497.00,499.30,499.627163546450017661,22648,532,11315556.00,4549,20.09,5.25,-2.15
8-May-2017,491.00,502.05,491.00,500.80,499.982154238368387507,76881,1519,38439128.00,7585,9.87,11.05,9.80
5-May-2017,496.95,500.95,490.30,492.70,496.592711880003680868,76069,1765,37775311.00,9892,13.00,10.65,-4.25
4-May-2017,496.55,502.75,492.50,496.95,498.628251049461580580,87664,1571,43711747.00,13750,15.68,10.25,0.40
3-May-2017,503.00,505.60,496.45,499.15,500.322133995037220843,80600,1758,40325964.00,13748,17.06,9.15,-3.85
2-May-2017,494.50,499.30,491.00,494.70,495.355135699373695198,47900,1191,23727511.00,9624,20.09,8.30,0.20
28-April-2017,494.90,502.00,490.45,495.60,496.130704963545315378,154164,2667,76485494.00,30769,19.96,11.55,0.70
27-April-2017,502.25,518.95,484.45,503.05,499.040280115954164958,687858,12880,343268849.00,33229,4.83,34.50,0.80
26-April-2017,494.70,504.85,492.05,502.25,499.008323173129867065,203408,3975,101502285.00,42510,20.90,12.80,7.55
25-April-2017,487.10,490.70,486.45,488.95,488.634951285877293074,34179,775,16701054.00,8133,23.80,4.25,1.85
24-April-2017,485.60,489.00,480.95,485.45,485.443661971830985915,58362,1081,28331463.00,9106,15.60,8.05,-0.15
21-April-2017,497.70,505.00,481.25,482.95,490.929789579863473222,127887,2919,62783538.00,22540,17.62,23.75,-14.75
20-April-2017,472.65,492.25,472.15,489.45,485.028855590770711825,159969,3193,77589581.00,20187,12.62,20.10,16.80
19-April-2017,469.65,475.35,468.80,470.85,471.805480112142982302,45656,1095,21540751.00,5763,12.62,6.55,1.20
18-April-2017,473.55,479.75,466.05,468.85,473.129765671373569822,183631,4326,86881292.00,49921,27.19,13.70,-4.70
17-April-2017,471.70,474.00,467.20,471.95,470.533264702097542143,31084,681,14626056.00,5261,16.93,6.80,0.25
13-April-2017,472.05,476.85,468.95,474.00,472.150686363319629294,28702,622,13551669.00,3414,11.89,7.90,1.95
12-April-2017,473.00,476.25,461.70,474.50,471.381286582541442668,71243,1341,33582617.00,6201,8.70,14.55,1.50
11-April-2017,474.00,474.95,467.20,473.50,471.257512873722235031,52044,1047,24526126.00,9320,17.91,7.75,-0.50
10-April-2017,468.00,477.85,467.00,475.15,473.892046464108031272,90048,1659,42673031.00,16082,17.86,10.85,7.15
7-April-2017,440.05,474.40,440.05,468.50,464.798655783747983982,163069,3394,75794252.00,29140,17.87,34.35,28.45
6-April-2017,451.75,452.20,447.50,449.70,449.977323843039716349,37793,783,17005993.00,7612,20.14,4.70,-2.05
5-April-2017,438.00,452.90,438.00,450.45,447.296377052357615527,144468,2720,64620013.00,28852,19.97,14.90,12.45
3-April-2017,430.00,436.45,430.00,435.20,434.380527074655559115,24968,1454,10845613.00,5120,20.51,6.45,5.20
31-March-2017,430.30,436.20,429.95,431.60,432.267183785812586012,159860,2190,69102232.00,17165,10.74,6.25,1.30
30-March-2017,430.00,440.00,427.00,434.75,432.990272863904110228,107123,1662,46383217.00,18257,17.04,13.00,4.75
29-March-2017,434.00,437.15,425.00,430.80,432.374482444381343564,151433,4256,65475765.00,15985,10.56,12.15,-3.20
28-March-2017,430.75,434.35,430.35,432.30,431.838003748136998834,67767,1060,29264366.00,19449,28.70,4.00,1.55
27-March-2017,431.90,431.90,426.20,428.90,428.375006516186206537,76732,1328,32870071.00,32717,42.64,5.70,-3.00
24-March-2017,429.50,430.85,425.00,427.95,428.036297152264416760,63173,1721,27040337.00,20249,32.05,5.85,-1.55
23-March-2017,430.05,431.50,421.80,427.40,426.343484752418546622,97786,2217,41690424.00,14529,14.86,9.70,-2.65
22-March-2017,438.00,443.30,431.20,432.70,435.908623975402577345,141153,4632,61529810.00,15597,11.05,12.10,-5.30
21-March-2017,440.05,440.95,436.00,439.55,438.564193197547953332,40456,2597,17742553.00,14945,36.94,4.95,-0.50
20-March-2017,442.45,442.45,437.95,439.75,439.465660099429202725,48879,1467,21480642.00,12271,25.10,4.50,-2.70
17-March-2017,438.50,444.80,435.30,442.45,441.141916133563659143,105358,1839,46477830.00,18166,17.24,9.50,3.95
16-March-2017,440.50,443.35,437.40,438.20,439.805611839652461461,61691,1117,27132048.00,19345,31.36,5.95,-2.30
15-March-2017,436.40,440.00,433.65,438.45,437.221983404461988364,96773,1972,42311283.00,12150,12.56,6.35,2.05
14-March-2017,429.00,438.00,428.00,435.80,433.708915968603654112,121288,2222,52603687.00,41861,34.51,10.00,6.80
10-March-2017,425.00,428.60,420.20,425.50,425.602957883632232410,98584,1505,41957642.00,29669,30.10,8.40,0.50
9-March-2017,417.00,422.40,416.00,419.90,419.714855266684534977,89544,1109,37582947.00,41333,46.16,6.40,2.90
8-March-2017,425.20,425.20,414.00,417.70,418.983145092811555563,109523,1397,45888291.00,49682,45.36,11.20,-7.50
7-March-2017,427.20,428.65,421.20,424.65,425.578831969056400107,88936,1659,37849279.00,7318,8.23,7.45,-2.55
6-March-2017,432.00,433.15,425.35,426.70,428.558727661009328987,62279,1508,26690209.00,10610,17.04,7.80,-5.30
3-March-2017,423.00,435.95,423.00,429.35,427.786154178596510183,37022,802,15837499.00,7413,20.02,12.95,6.35
2-March-2017,428.10,432.00,422.45,426.20,428.059136454727637092,82335,1525,35244249.00,16103,19.56,9.55,-1.90
1-March-2017,436.40,436.40,422.70,424.85,425.590774556697761687,75682,1448,32209561.00,19996,26.42,13.70,-11.55
28-February-2017,437.85,440.00,427.00,428.45,432.854555232024343537,76242,1593,33001697.00,12572,16.49,13.00,-9.40
27-February-2017,430.10,442.80,429.20,434.80,435.810820321905502768,161973,2750,70589586.00,79470,49.06,13.60,4.70
23-February-2017,425.05,436.00,425.05,433.35,431.521876364124777542,89343,1766,38553459.00,23126,25.88,10.95,8.30
22-February-2017,428.00,432.70,424.90,426.95,428.046217642889634088,94531,1771,40463637.00,8775,9.28,7.80,-1.05
21-February-2017,427.00,433.35,425.80,429.00,429.635749622300559883,101271,2233,43509642.00,11375,11.23,7.55,2.00
20-February-2017,426.90,427.75,422.90,425.70,425.495114507732157053,77986,1476,33182662.00,7033,9.02,4.85,-1.20
17-February-2017,427.00,429.30,423.50,425.50,426.131638151053974855,105790,2027,45080466.00,23956,22.64,5.80,-1.50
16-February-2017,410.25,423.50,410.00,422.10,418.801744617202327832,159118,3370,66638896.00,43002,27.03,13.50,11.85
15-February-2017,414.00,416.45,408.90,410.60,412.291784515125953125,120918,2385,49853498.00,28434,23.52,7.55,-3.40
14-February-2017,411.05,414.10,408.50,409.35,410.653273385239609606,45595,1044,18723736.00,10191,22.35,5.60,-1.70
13-February-2017,411.00,415.05,407.80,411.45,411.488447306725418749,70806,1736,29135851.00,16415,23.18,7.25,0.45
10-February-2017,413.50,418.70,410.25,411.10,414.246248618612887620,225317,4632,93336722.00,53766,23.86,8.45,-2.40
9-February-2017,397.00,409.90,394.60,408.00,403.916308035036200698,138257,3331,55844257.00,41933,30.33,15.30,11.00
8-February-2017,399.00,401.05,393.65,397.40,397.428702336014005142,73116,1912,29058397.00,8809,12.05,7.40,-1.60
7-February-2017,396.50,398.10,390.00,392.10,393.955490793482580474,60392,1613,23791760.00,7724,12.79,8.10,-4.40
6-February-2017,391.00,406.40,390.55,395.95,398.061535457031001625,220182,4369,87645985.00,39157,17.78,15.85,4.95
3-February-2017,390.95,393.80,388.65,391.75,390.890700967878694942,110861,2302,43334534.00,8516,7.68,5.15,0.80
2-February-2017,383.20,399.00,383.20,389.35,391.924939336262031265,110857,2840,43447623.00,20715,18.69,15.80,6.15
1-February-2017,385.90,396.00,381.50,394.10,389.491988329267709379,83628,1606,32572436.00,14293,17.09,14.50,8.20
31-January-2017,386.40,388.00,383.85,385.35,385.614402631475897717,51074,1516,19694870.00,12463,24.40,4.15,-1.05
30-January-2017,394.80,394.80,386.00,387.45,388.113155992305147464,81613,2534,31675079.00,25001,30.63,8.80,-7.35
27-January-2017,394.90,397.60,389.50,391.65,392.803108001595843023,102767,2120,40367197.00,27758,27.01,8.10,-3.25
25-January-2017,404.00,404.45,391.30,393.00,395.881675703407136174,198818,3201,78708403.00,59808,30.08,13.15,-11.00
24-January-2017,382.50,402.85,378.70,401.20,395.258229180555653022,712495,12611,281619512.00,65124,9.14,24.15,18.70
23-January-2017,378.75,383.95,378.40,380.30,381.392686310645435156,48293,1571,18418597.00,5502,11.39,5.55,1.55
20-January-2017,390.90,392.35,377.75,378.70,385.684391263733819669,112405,2463,43352854.00,13585,12.09,14.60,-12.20
19-January-2017,382.15,391.35,379.50,388.55,387.362564069766379475,109451,3320,42397220.00,16301,14.89,11.85,6.40
18-January-2017,383.00,384.50,377.50,383.20,381.683175008448165809,26633,762,10165368.00,5879,22.07,7.00,0.20
17-January-2017,384.90,385.20,376.30,379.20,379.464949928469241773,61512,2238,23341648.00,8107,13.18,8.90,-5.70
16-January-2017,384.00,384.25,379.55,382.90,382.182576138937830354,31784,1076,12147291.00,6151,19.35,4.70,-1.10
13-January-2017,390.00,390.50,382.05,383.55,385.047297297297297297,39072,997,15044568.00,7395,18.93,8.45,-6.45
12-January-2017,380.95,390.00,378.00,388.85,386.117740788860833966,81586,2195,31501802.00,14221,17.43,12.00,7.90
11-January-2017,384.20,385.60,379.50,380.95,381.987758874815758575,80058,2039,30581176.00,10825,13.52,6.10,-3.25
10-January-2017,385.30,388.60,381.65,383.10,385.452020941547598863,194637,4894,75023225.00,8076,4.15,6.95,-2.20
9-January-2017,388.00,389.90,382.80,384.35,384.391274898111474657,174210,3612,66964804.00,6902,3.96,7.10,-3.65
6-January-2017,386.10,392.40,384.10,385.40,388.042377003476053196,168582,4790,65416960.00,18440,10.94,8.30,-0.70
5-January-2017,377.05,389.85,377.05,384.75,386.089070935829977096,218747,4853,84455826.00,32247,14.74,12.80,7.70
4-January-2017,377.00,377.50,371.90,374.35,374.975234243452059650,124123,3235,46543051.00,8482,6.83,5.60,-2.65
3-January-2017,358.15,383.20,355.00,377.40,370.721593135239458829,206737,4941,76641870.00,32704,15.82,28.20,19.25
2-January-2017,359.00,369.00,355.25,366.15,362.407277136745699394,132772,2858,48117539.00,18799,14.16,13.75,7.15
30-December-2016,362.45,366.95,357.75,360.65,362.334229636898920510,101900,2765,36921858.00,11410,11.20,9.20,-1.80
29-December-2016,353.10,367.00,348.50,363.30,356.826354896939675076,119105,3327,42499803.00,21681,18.20,18.50,10.20
28-December-2016,351.00,357.25,346.00,353.05,351.225343947744437640,122475,2519,43016324.00,8931,7.29,11.25,2.05
27-December-2016,360.00,363.30,349.50,352.40,354.431354192223757441,154882,3166,54895037.00,16591,10.71,13.80,-7.60
26-December-2016,380.00,380.00,365.10,366.30,367.057539581745830158,59055,1355,21676583.00,9781,16.56,14.90,-13.70
23-December-2016,366.50,372.00,364.00,370.35,369.097801487229227287,43302,1027,15982673.00,12807,29.58,8.00,3.85
22-December-2016,368.30,374.50,365.30,366.85,369.188300125871120252,65146,1720,24051141.00,18794,28.85,9.20,-1.45
21-December-2016,369.95,372.90,369.00,370.40,371.166401168193282888,30132,1207,11183986.00,9399,31.19,3.90,0.45
20-December-2016,377.00,377.45,369.00,369.95,370.595399249287727814,132674,2711,49168374.00,55587,41.90,8.45,-7.05
19-December-2016,379.80,381.00,373.00,374.95,377.080967948913807326,32729,1115,12341483.00,8947,27.34,8.00,-4.85
16-December-2016,378.00,383.55,374.00,376.50,378.480092592592592592,64800,1353,24525510.00,11998,18.52,9.55,-1.50
15-December-2016,379.45,380.95,374.00,378.15,378.079841567646445695,67158,2543,25391086.00,7783,11.59,6.95,-1.30
14-December-2016,383.70,387.20,378.75,379.90,382.549176256602189653,142945,3288,54683492.00,15045,10.53,8.45,-3.80
13-December-2016,367.50,384.80,367.00,381.95,377.111759464919876018,239067,5538,90154977.00,61788,25.85,17.80,14.45
12-December-2016,363.00,367.50,357.85,366.30,363.131276014001846014,57421,1712,20851361.00,9825,17.11,9.65,3.30
9-December-2016,365.00,366.20,360.50,363.00,363.479877749043578618,46789,1234,17006860.00,7439,15.90,5.70,-2.00
8-December-2016,362.00,364.85,361.45,363.85,363.291625359958457253,42366,1248,15391213.00,10082,23.80,3.40,1.85
7-December-2016,356.45,362.85,354.50,359.80,359.285691014530527138,61388,1865,22055830.00,9934,16.18,8.35,3.35
6-December-2016,357.55,360.10,354.00,355.55,356.775058404716876182,44945,1430,16035255.00,11382,25.32,6.10,-2.00
5-December-2016,360.90,362.55,352.75,357.15,356.541910432981093723,76747,1966,27363522.00,14913,19.43,9.80,-3.75
2-December-2016,360.50,365.90,356.90,358.25,360.024122054895602739,96219,2127,34641161.00,13956,14.50,9.00,-2.25
1-December-2016,370.00,376.50,365.00,367.70,371.059561819837959633,104295,2352,38699657.00,24464,23.46,11.50,-2.30
30-November-2016,361.95,376.00,360.30,372.05,367.943155136908363260,180157,3867,66287535.00,35800,19.87,15.70,10.10
29-November-2016,353.00,362.30,352.80,358.60,359.267689077658188136,82876,1612,29774669.00,20052,24.20,9.50,5.60
28-November-2016,355.90,355.90,350.65,353.80,353.865408826146072885,59573,1222,21080824.00,12074,20.27,5.25,-2.10
25-November-2016,355.90,358.15,353.25,356.00,355.506727372434989988,78411,2046,27875638.00,12635,16.11,4.90,0.10
24-November-2016,353.80,363.40,348.20,359.20,354.871909913693074449,90491,1909,32112714.00,23219,25.66,15.20,5.40
23-November-2016,350.00,356.30,347.00,354.25,351.964377188855783806,76524,1849,26933722.00,9302,12.16,9.30,4.25
22-November-2016,345.00,352.70,344.60,349.25,347.803310676769976259,61498,1389,21389208.00,11687,19.00,8.10,4.25
21-November-2016,362.35,362.35,342.00,344.65,349.403858629735142301,141812,3585,49549660.00,37404,26.38,20.35,-17.70
18-November-2016,363.00,364.25,356.40,362.35,361.510140559768780415,80962,2102,29268584.00,13773,17.01,7.85,-0.65
17-November-2016,360.00,367.40,345.20,362.10,357.368362265302341800,183534,4277,65589245.00,14130,7.70,22.20,2.10
16-November-2016,364.90,368.50,346.25,359.20,354.828265941540837618,243452,4069,86383651.00,33713,13.85,22.25,-5.70
15-November-2016,361.00,363.00,338.90,347.60,344.903891492440094304,173481,4101,59834272.00,43020,24.80,24.10,-13.40
11-November-2016,374.50,374.50,352.60,360.55,358.968969522000394963,425356,8568,152689605.00,100989,23.74,21.90,-13.95
10-November-2016,386.20,389.75,377.20,379.20,384.392131195229264390,110004,2502,42284672.00,26519,24.11,12.55,-7.00
9-November-2016,370.00,384.00,351.00,379.30,371.628768684149631369,341399,8971,126873690.00,45215,13.24,33.00,9.30
8-November-2016,392.00,394.10,385.60,390.00,389.689915777253935725,84419,2464,32897233.00,18158,21.51,8.50,-2.00
7-November-2016,395.35,399.00,388.85,390.10,393.931298109650730481,114582,2165,45137436.00,15901,13.88,10.15,-5.25
4-November-2016,393.25,397.75,387.25,392.45,392.164356373010287593,126463,2374,49594281.00,33755,26.69,10.50,-0.80
3-November-2016,405.00,405.50,390.80,392.25,396.620479094769894153,276438,7089,109640972.00,75311,27.24,14.70,-12.75
2-November-2016,400.00,408.40,397.40,400.55,401.816817602943257393,141340,2867,56792789.00,19625,13.88,11.00,0.55
1-November-2016,412.00,412.00,402.80,403.95,405.799588704350609112,146853,4653,59592887.00,33619,22.89,9.20,-8.05
30-October-2016,409.85,412.90,408.00,410.00,410.097075804281553894,58717,1240,24079670.00,21391,36.43,4.90,0.15
28-October-2016,417.00,418.00,402.45,404.65,407.927185325519219532,338874,7117,138235917.00,81840,24.15,15.55,-12.35
27-October-2016,407.00,417.90,387.30,411.40,401.318119813368237807,833513,18115,334503870.00,75273,9.03,30.60,4.40
26-October-2016,408.00,411.45,396.00,399.70,405.308409708469580435,130278,3561,52802769.00,24951,19.15,15.45,-8.30
25-October-2016,394.00,408.60,392.95,407.15,402.962696183514349677,168401,3344,67859321.00,27619,16.40,15.65,13.15
24-October-2016,397.00,398.95,393.35,395.25,395.642108910083965109,49068,1164,19413367.00,9282,18.92,5.60,-1.75
21-October-2016,393.00,397.00,390.30,395.70,394.295712286114205730,70014,1856,27606220.00,12501,17.86,6.70,2.70
20-October-2016,391.80,394.80,390.00,392.20,392.994243043677777314,71913,1484,28261395.00,10402,14.46,4.80,0.40
19-October-2016,395.60,396.00,389.50,391.00,392.315198320246210486,69534,1391,27279245.00,8403,12.08,6.50,-4.60
18-October-2016,395.00,401.70,392.20,395.40,396.665270825989895429,212775,4189,84400453.00,30152,14.17,9.50,0.40
17-October-2016,391.00,394.00,385.10,388.30,389.516194987877501312,89503,1850,34862868.00,12449,13.91,8.90,-2.70
14-October-2016,386.00,391.90,383.10,390.95,388.828071744339081429,118532,2240,46088569.00,20270,17.10,8.80,4.95
13-October-2016,387.10,388.00,380.20,384.15,383.210232671188987338,90514,1985,34685891.00,20349,22.48,7.80,-2.95
10-October-2016,388.05,393.70,386.80,388.90,389.866748858447488584,109500,2447,42690409.00,18112,16.54,6.90,0.85
7-October-2016,383.90,389.00,381.80,386.10,385.770000691865962500,130083,2754,50182119.00,19941,15.33,7.20,2.20
6-October-2016,380.00,388.20,377.10,383.90,383.851946293039129614,333737,6509,128105597.00,33575,10.06,11.10,3.90
5-October-2016,378.00,384.70,374.00,379.55,379.941699380332868312,154115,2928,58554715.00,32687,21.21,10.70,1.55
4-October-2016,382.00,385.00,374.50,377.45,379.247772141147655933,303767,5209,115202958.00,72691,23.93,10.50,-4.55
3-October-2016,368.00,383.20,366.20,377.65,373.041658701980778209,319117,5866,119043935.00,59646,18.69,17.00,9.65
30-September-2016,341.00,368.40,341.00,365.60,361.908692642161517265,365447,7895,132258446.00,64269,17.59,27.40,24.60
29-September-2016,355.00,356.40,316.80,348.15,349.345126968626924661,216077,5509,75485447.00,52247,24.18,39.60,-6.85
28-September-2016,347.60,357.00,345.00,351.70,352.322677376532186874,148399,2430,52284333.00,26420,17.80,12.00,4.10
27-September-2016,350.90,351.45,346.50,347.75,348.754567200022871737,104933,1914,36595863.00,26106,24.88,4.95,-3.15
26-September-2016,349.50,353.70,345.65,347.40,349.197398709133855898,132934,3040,46420207.00,28726,21.61,8.05,-2.10
23-September-2016,352.00,354.50,348.10,350.45,351.738486443412286885,358903,5127,126239998.00,141160,39.33,6.40,-1.55
22-September-2016,338.40,350.00,338.40,349.25,345.859527211628415707,429706,7260,148617914.00,82556,19.21,11.60,10.85
21-September-2016,332.90,341.50,331.35,333.15,336.696322540432372141,243864,3466,82108112.00,28314,11.61,10.15,0.25
20-September-2016,337.00,337.65,331.00,332.90,334.653168424220741977,176097,3356,58931419.00,17609,10.00,6.65,-4.10
19-September-2016,340.00,344.00,335.25,337.05,339.918729162955233756,314344,4208,106851413.00,35984,11.45,8.75,-2.95
16-September-2016,324.80,339.50,324.00,338.10,328.348831076679392060,1152813,10209,378524801.00,617413,53.56,15.50,13.30
